openalex_snapshot_date,peeringdb_rec_snapshot_date,period,iso_i,iso_j,association_strength,log1p_association_strength,knowledge_edge_present,inverse_ubiquity_weighted_shared_asns,shared_asn_count,shared_rec_any,shared_rec_count,shared_recs,shared_rec_any_2021,shared_rec_count_2021,shared_recs_2021,rec_tie_changed_2021_to_2025,distance_capital_km,contiguous_border,common_official_language,member_asn_geometric_mean,gdp_geometric_mean,log_member_asn_geometric_mean
2026-07-14,2026-07-15,current_2021_2025,MZ,TZ,0.0,0.0,0,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,2228.748779296875,1,0,27.820855486487112,44873434784.977516,3.3257859367948637
2026-07-14,2026-07-15,current_2021_2025,MZ,TG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4916.21875,0,0,12.727922061357855,16297166844.224892,2.543798167616192
2026-07-14,2026-07-15,current_2021_2025,MZ,TN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,7372.0712890625,0,0,8.48528137423857,35839896665.01295,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,MZ,UG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2927.168701171875,0,0,21.213203435596427,37210741346.34251,3.0546237913821828
2026-07-14,2026-07-15,current_2021_2025,MZ,ZM,0.0,0.0,0,0.7311827956989247,4,1,1,SADC,1,1,SADC,0,1251.7354736328125,1,0,14.696938456699069,25399154041.813297,2.6876392038420827
2026-07-14,2026-07-15,current_2021_2025,MZ,ZW,18.17624455362587,2.9536722501601638,1,0,0,1,1,SADC,1,1,SADC,0,918.943603515625,1,0,6.0,33823880650.833424,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,NA,NG,2.1944461763498,1.1614137320686697,1,0.06451612903225806,2,0,0,,0,0,,0,3695.57666015625,0,1,30.298514815086232,66221431819.16345,3.4110986953102453
2026-07-14,2026-07-15,current_2021_2025,NA,RW,0.15012097444556188,0.1398671320125886,1,0.06451612903225806,2,0,0,,0,0,,0,2690.31005859375,0,1,9.486832980505138,15712967342.850367,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,NA,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5596.85302734375,0,0,5.477225575051661,23623530068.171017,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,NA,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,4787.89208984375,0,1,5.477225575051661,10609526091.706541,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,NA,ZA,1.2789397287740438,0.8237103035663348,1,2.2311827956989245,5,1,1,SADC,1,1,SADC,0,1182.4439697265625,1,1,61.72519744804386,80262601240.47174,4.1226922340603736
2026-07-14,2026-07-15,current_2021_2025,NA,SD,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4563.59326171875,0,0,4.898979485566356,30120973158.194748,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,NA,TZ,0.0,0.0,0,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,2708.140625,0,1,16.06237840420901,36869969199.1163,2.7764797924608087
2026-07-14,2026-07-15,current_2021_2025,NA,TG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3629.007568359375,0,0,7.3484692283495345,13390462362.836315,1.9944920232821373
2026-07-14,2026-07-15,current_2021_2025,NA,TN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6650.568359375,0,0,4.898979485566356,29447620679.59449,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,NA,UG,2.659554217989561,1.2973413416317439,1,0.06451612903225806,2,0,0,,0,0,,0,3051.572021484375,0,1,12.24744871391589,30573966398.828663,2.5053176470481278
2026-07-14,2026-07-15,current_2021_2025,NA,ZM,0.3611323048859509,0.30831693046990777,1,0.23118279569892472,3,1,1,SADC,1,1,SADC,0,1415.0057373046875,1,1,8.48528137423857,20869051626.927647,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,NA,ZW,5.364415041417297,1.850722325416457,1,0,0,1,1,SADC,1,1,SADC,0,1548.4815673828125,0,1,3.4641016151377544,27791174082.53996,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,NG,RW,0.528147302446021,0.4240560882223019,1,0.4759380404541695,6,0,0,,0,0,,0,2824.4111328125,0,1,47.90615826801394,68999448983.13057,3.869244061247323
2026-07-14,2026-07-15,current_2021_2025,NG,SN,0.08905875928383371,0.08531379959696704,1,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2747.0751953125,0,0,27.65863337187866,103736647711.03189,3.319937916913268
2026-07-14,2026-07-15,current_2021_2025,NG,SL,0.0,0.0,0,0.5,1,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2250.37158203125,0,1,27.65863337187866,46589001194.16288,3.319937916913268
2026-07-14,2026-07-15,current_2021_2025,NG,ZA,2.8514100632911092,1.348439331451941,1,20.138239627755755,48,0,0,,0,0,,0,4504.67138671875,0,1,311.6969682239466,352452540548.6309,5.742031460142563
2026-07-14,2026-07-15,current_2021_2025,NG,SD,0.732466924754671,0.5495463608489898,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,2844.52099609375,0,0,24.73863375370596,132268495530.01682,3.208366141256163
2026-07-14,2026-07-15,current_2021_2025,NG,TZ,0.6042550534866515,0.47265950770533177,1,0.954473393989523,9,0,0,,0,0,,0,3600.279052734375,0,1,81.11103500757464,161904973341.7528,4.395819018542999
2026-07-14,2026-07-15,current_2021_2025,NG,TG,0.8067296393252662,0.5915183818910907,1,0.15542521994134897,3,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,724.2155151367188,0,0,37.107950630558946,58800766558.29481,3.6138312493643276
2026-07-14,2026-07-15,current_2021_2025,NG,TN,0.11028085296097234,0.10461300400546818,1,0.21836228287841192,4,1,1,CEN-SAD,1,1,CEN-SAD,0,3093.102783203125,0,0,24.73863375370596,129311641551.95624,3.208366141256163
2026-07-14,2026-07-15,current_2021_2025,NG,UG,2.341505601198432,1.2064214842202934,1,0.7120491515652806,8,0,0,,0,0,,0,2982.902099609375,0,1,61.84658438426491,134257698671.27103,4.124656873130318
2026-07-14,2026-07-15,current_2021_2025,NG,ZM,0.5198211511566597,0.41859266422254343,1,0.3850289495450786,5,0,0,,0,0,,0,3596.5859375,0,1,42.8485705712571,91641065092.24765,3.757672285590218
2026-07-14,2026-07-15,current_2021_2025,NG,ZW,0.15824830153709313,0.1469087789091364,1,0.15384615384615385,2,0,0,,0,0,,0,3991.163818359375,0,1,17.4928556845359,122037782962.87505,2.8617925509761903
2026-07-14,2026-07-15,current_2021_2025,RW,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5550.0810546875,0,1,8.660254037844387,24614547178.49392,2.1587440567681555
2026-07-14,2026-07-15,current_2021_2025,RW,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,4947.8974609375,0,1,8.660254037844387,11054600213.099798,2.1587440567681555
2026-07-14,2026-07-15,current_2021_2025,RW,ZA,0.1526003064427864,0.14202052589128236,1,1.4759380404541695,7,0,0,,0,0,,0,2655.929931640625,0,1,97.59610647971567,83629651419.6277,4.580837599997451
2026-07-14,2026-07-15,current_2021_2025,RW,SD,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,1964.7293701171875,0,0,7.745966692414834,31384560763.14658,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,RW,TZ,5.228628203836578,1.8291561165529948,1,0.3850289495450786,5,1,1,EAC,1,1,EAC,0,786.6926879882812,1,1,25.39685019840059,38416680051.72647,3.2346251583978862
2026-07-14,2026-07-15,current_2021_2025,RW,TG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,3316.12646484375,0,1,11.61895003862225,13952197940.813505,2.452637389219215
2026-07-14,2026-07-15,current_2021_2025,RW,TN,0.003331480080778127,0.0033259429953988134,1,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,4778.1845703125,0,1,7.745966692414834,30682960862.351353,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,RW,UG,4.084762498785025,1.6262483221727866,1,0.3092713737875028,5,1,2,COMESA|EAC,1,2,COMESA|EAC,0,376.9300537109375,1,1,19.364916731037084,31856557262.439693,2.9634630129852053
2026-07-14,2026-07-15,current_2021_2025,RW,ZM,0.5723340441010397,0.45256116768036586,1,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,1519.1470947265625,0,1,13.416407864998739,21744517197.856964,2.596478425445105
2026-07-14,2026-07-15,current_2021_2025,RW,ZW,0.0,0.0,0,0.15384615384615385,2,1,1,COMESA,1,1,COMESA,0,1772.9156494140625,0,1,5.477225575051661,28957025627.68508,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,SN,SL,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,819.8656616210938,0,0,5.0,16619946750.197973,1.6094379124341003
2026-07-14,2026-07-15,current_2021_2025,SN,ZA,0.43549603669835424,0.36151045965448353,1,0.06451612903225806,2,0,0,,0,0,,0,6682.2978515625,0,0,56.34713834792323,125732303886.01144,4.031531455663396
2026-07-14,2026-07-15,current_2021_2025,SN,SD,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,5359.71826171875,0,0,4.47213595499958,47184856856.58145,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,SN,TZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6309.181640625,0,0,14.66287829861518,57757238115.447945,2.6853190140638312
2026-07-14,2026-07-15,current_2021_2025,SN,TG,0.0,0.0,0,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2261.37109375,0,1,6.708203932499369,20976315954.850792,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,SN,TN,1.0851788821943626,0.73485464638804,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3688.58154296875,0,1,4.47213595499958,46130042320.87866,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,SN,UG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5728.2373046875,0,0,11.180339887498949,47894476067.888214,2.4141568686511508
2026-07-14,2026-07-15,current_2021_2025,SN,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6042.12109375,0,0,7.745966692414834,32691613533.784172,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,SN,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,6432.51806640625,0,0,3.1622776601683795,43535199346.77889,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,SL,ZA,0.0,0.0,0,0,0,0,0,,0,0,,0,5888.728515625,0,1,56.34713834792323,56467435425.59353,4.031531455663396
2026-07-14,2026-07-15,current_2021_2025,SL,SD,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,5039.15771484375,0,0,4.47213595499958,21191116167.173965,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,SL,TZ,0.0,0.0,0,0,0,0,0,,0,0,,0,5679.66162109375,0,1,14.66287829861518,25939261532.99048,2.6853190140638312
2026-07-14,2026-07-15,current_2021_2025,SL,TG,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1635.9117431640625,0,0,6.708203932499369,9420639963.149244,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,SL,TN,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,3946.381591796875,0,0,4.47213595499958,20717390085.332867,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,SL,UG,0.0,0.0,0,0,0,0,0,,0,0,,0,5165.0693359375,0,1,11.180339887498949,21509812124.797974,2.4141568686511508
2026-07-14,2026-07-15,current_2021_2025,SL,ZM,0.0,0.0,0,0,0,0,0,,0,0,,0,5301.01123046875,0,1,7.745966692414834,14682078663.34022,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,SL,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,5685.6767578125,0,1,3.1622776601683795,19552024275.98309,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,ZA,SD,0.8697689233759258,0.6258148528438405,1,0.06451612903225806,2,0,0,,0,0,,0,4618.14013671875,0,0,50.39841267341661,160313862472.70316,3.9199596800062912
2026-07-14,2026-07-15,current_2021_2025,ZA,TZ,0.3830170206182749,0.3242673596338425,1,3.7878067273228564,14,1,1,SADC,1,1,SADC,0,2319.2822265625,0,1,165.24224641416615,196234269740.11435,5.107412557293127
2026-07-14,2026-07-15,current_2021_2025,ZA,TG,0.1287570285805861,0.12111705260062239,1,1.155425219941349,4,0,0,,0,0,,0,4586.59716796875,0,0,75.59761901012492,71268505516.31732,4.325424788114455
2026-07-14,2026-07-15,current_2021_2025,ZA,TN,0.7242587222393189,0.5447972318864669,1,0.21836228287841192,4,0,0,,0,0,,0,7214.3994140625,0,0,50.39841267341661,156730056063.6925,3.9199596800062912
2026-07-14,2026-07-15,current_2021_2025,ZA,UG,0.7449026545135568,0.5566987687192777,1,1.545382484898614,10,0,0,,0,0,,0,2938.495849609375,0,1,125.99603168354153,162724843542.2272,4.836250411880446
2026-07-14,2026-07-15,current_2021_2025,ZA,ZM,0.7494929357625969,0.5593259949566916,1,1.0516956162117452,7,1,1,SADC,1,1,SADC,0,1142.31103515625,0,1,87.29261137118078,111072051187.85522,4.469265824340346
2026-07-14,2026-07-15,current_2021_2025,ZA,ZW,3.818860383577116,1.5725374651648543,1,0.15384615384615385,2,1,1,SADC,1,1,SADC,0,926.1742553710938,1,1,35.63705936241092,147913894960.301,3.5733860897263185
2026-07-14,2026-07-15,current_2021_2025,SD,TZ,0.28816949996161484,0.253222218372807,1,0.06451612903225806,2,0,0,,0,0,,0,2443.130859375,0,0,13.114877048604,73642855828.3441,2.5737472384067264
2026-07-14,2026-07-15,current_2021_2025,SD,TG,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3559.401611328125,0,0,6.0,26745666206.98065,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,SD,TN,0.6214508649403709,0.483321344080009,1,0.06451612903225806,2,1,2,CEN-SAD|COMESA,1,2,CEN-SAD|COMESA,0,3235.267578125,0,1,4.0,58817702626.31839,1.3862943611198906
2026-07-14,2026-07-15,current_2021_2025,SD,UG,0.0,0.0,0,0.06451612903225806,2,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,1693.6116943359375,1,0,10.0,61067428276.114235,2.302585092994046
2026-07-14,2026-07-15,current_2021_2025,SD,ZM,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,3483.844482421875,0,0,6.928203230275509,41683152810.25343,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,SD,ZW,0.0,0.0,0,0,0,1,1,COMESA,1,1,COMESA,0,3719.09814453125,0,0,2.8284271247461903,55509171033.15498,1.039720770839918
2026-07-14,2026-07-15,current_2021_2025,TZ,TG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4059.393310546875,0,0,19.672315572906,32738380798.063282,2.979212346514891
2026-07-14,2026-07-15,current_2021_2025,TZ,TN,0.0,0.0,0,0.21836228287841192,4,0,0,,0,0,,0,5473.927734375,0,0,13.114877048604,71996574373.798,2.5737472384067264
2026-07-14,2026-07-15,current_2021_2025,TZ,UG,5.742167325390928,1.9083814348650567,1,0.954473393989523,8,1,1,EAC,1,1,EAC,0,804.2960205078125,1,1,32.78719262151,74750380334.1432,3.4900379702808815
2026-07-14,2026-07-15,current_2021_2025,TZ,ZM,0.0,0.0,0,0.3850289495450786,5,1,1,SADC,1,1,SADC,0,1317.74267578125,1,1,22.715633383201094,51022805676.448845,3.1230533827407814
2026-07-14,2026-07-15,current_2021_2025,TZ,ZW,0.0,0.0,0,0.15384615384615385,2,1,1,SADC,1,1,SADC,0,1394.5537109375,0,1,9.273618495495704,67946723218.80467,2.2271736481267537
2026-07-14,2026-07-15,current_2021_2025,TG,TN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3530.263916015625,0,1,6.0,26147768505.013943,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,TG,UG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,3529.221923828125,0,0,15.0,27147897766.51169,2.70805020110221
2026-07-14,2026-07-15,current_2021_2025,TG,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3821.43994140625,0,0,10.392304845413264,18530499859.304863,2.34106561356211
2026-07-14,2026-07-15,current_2021_2025,TG,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,4216.904296875,0,0,4.242640687119285,24676940602.414906,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,TN,UG,0.30529444428259556,0.26642864312728737,1,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,4669.814453125,0,0,10.0,59702269721.12651,2.302585092994046
2026-07-14,2026-07-15,current_2021_2025,TN,ZM,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,6121.55322265625,0,0,6.928203230275509,40751328525.78401,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,TN,ZW,0.0,0.0,0,0.15384615384615385,2,1,1,COMESA,1,1,COMESA,0,6465.89306640625,0,0,2.8284271247461903,54268266972.58842,1.039720770839918
2026-07-14,2026-07-15,current_2021_2025,UG,ZM,0.0,0.0,0,0.3850289495450786,5,1,1,COMESA,1,1,COMESA,0,1821.46142578125,0,1,17.320508075688775,42310031177.435875,2.8518912373281005
2026-07-14,2026-07-15,current_2021_2025,UG,ZW,0.6834117485281425,0.5208225368182363,1,0.15384615384615385,2,1,1,COMESA,1,1,COMESA,0,2028.8955078125,0,1,7.0710678118654755,56343980690.17199,1.956011502714073
2026-07-14,2026-07-15,current_2021_2025,ZM,ZW,2.1912594394264167,1.160415647477969,1,0.15384615384615385,2,1,2,COMESA|SADC,1,2,COMESA|SADC,0,396.8040771484375,1,1,4.898979485566356,38459041478.33636,1.5890269151739727
